Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0.0,0.000589,0.881168,-0.000066,0.0,1.570796,0.0,0.009055,-0.009025,0.0,0.0,0.0,0.002014,-0.02411,0.002564,0.139583,-0.115791,0.024171,-0.0503,0.025392,0.004761,0.247711,-0.144233,-0.024742,-0.092626,0.174482,0.0,-0.058054,-0.0,0.0,0.0,-0.103443,-0.174482,0.0,-0.007202,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.01587,0.014771,
0.0,0.000658,0.88106,-0.000066,0.0,1.570796,0.0,0.006898,-0.010742,0.0,0.0,0.0,0.002161,-0.02411,0.002564,0.139583,-0.116341,0.024171,-0.05008,0.025392,0.004761,0.247545,-0.144839,-0.024744,-0.09248,0.174482,-0.0,-0.057908,-0.0,0.0,0.0,-0.103204,-0.174482,0.0,-0.007294,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.015687,0.014771,
0.0,0.000727,0.880953,-0.000066,0.0,1.570796,0.0,0.006898,-0.010742,0.0,0.0,0.0,0.002307,-0.02411,0.002564,0.139583,-0.116891,0.024171,-0.04986,0.025392,0.004761,0.247379,-0.145445,-0.024746,-0.092333,0.174482,0.0,-0.057761,-0.0,0.0,0.0,-0.102966,-0.174482,0.0,-0.007385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.015504,0.014771,
0.0,0.000796,0.880846,-0.000066,0.0,1.570796,0.0,0.006898,-0.010742,0.0,0.0,0.0,0.002454,-0.02411,0.002564,0.139583,-0.117442,0.024171,-0.04964,0.025392,0.004761,0.247212,-0.146051,-0.024748,-0.092186,0.174482,0.0,-0.057615,0.0,0.0,0.0,-0.102728,-0.174482,0.0,-0.007477,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,-0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.01532,0.014771,
0.0,0.000878,0.880757,-0.000066,0.0,1.570796,0.0,0.008186,-0.008827,0.0,0.0,0.0,0.002588,-0.02411,0.002564,0.139583,-0.117906,0.024171,-0.048957,0.025392,0.004761,0.246149,-0.146039,-0.02475,-0.092015,0.174482,0.0,-0.057499,0.0,0.0,0.0,-0.102526,-0.174482,0.0,-0.007508,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.015137,0.01471,
0.0,0.000966,0.880679,-0.000066,0.0,1.570796,0.0,0.008831,-0.007873,0.0,0.0,0.0,0.002716,-0.02411,0.002564,0.139583,-0.118328,0.024171,-0.048041,0.025392,0.004761,0.244636,-0.145717,-0.024752,-0.091832,0.174482,-0.0,-0.057398,0.0,0.0,0.0,-0.102343,-0.174482,0.0,-0.007508,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,-0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014954,0.014618,
0.0,0.001054,0.8806,-0.000066,0.0,1.570796,0.0,0.008831,-0.007865,0.0,0.0,0.0,0.002844,-0.02411,0.002564,0.139583,-0.11875,0.024171,-0.047125,0.025392,0.004761,0.243123,-0.145396,-0.024754,-0.091649,0.174482,0.0,-0.057297,0.0,0.0,0.0,-0.102159,-0.174482,-0.0,-0.007508,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.014771,0.014527,
0.0,0.001148,0.880533,-0.000066,0.0,1.570796,0.0,0.009419,-0.006706,0.0,0.0,0.0,0.002979,-0.02411,0.002564,0.139583,-0.119172,0.024171,-0.046258,0.025392,0.004761,0.24169,-0.145075,-0.024756,-0.091459,0.174482,-0.0,-0.057196,0.0,0.0,0.0,-0.101976,-0.174482,0.0,-0.007541,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014639,0.014466,
0.0,0.001254,0.880489,-0.000066,0.0,1.570796,0.0,0.010596,-0.004371,0.0,0.0,0.0,0.003125,-0.02411,0.002564,0.139583,-0.119594,0.024171,-0.045489,0.025392,0.004761,0.240418,-0.144754,-0.024758,-0.091258,0.174482,0.0,-0.057096,-0.0,0.0,0.0,-0.101793,-0.174482,0.0,-0.007642,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014608,0.014466,
0.0,0.00136,0.880445,-0.000066,0.0,1.570796,0.0,0.010596,-0.004371,0.0,0.0,0.0,0.003272,-0.02411,0.002564,0.139583,-0.120016,0.024171,-0.044719,0.025392,0.004761,0.239145,-0.144432,-0.02476,-0.091056,0.174482,0.0,-0.056995,0.0,0.0,0.0,-0.101609,-0.174482,-0.0,-0.007743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014578,0.014466,
0.0,0.001466,0.880402,-0.000066,0.0,1.570796,0.0,0.010596,-0.004371,0.0,0.0,0.0,0.003418,-0.02411,0.002564,0.139583,-0.120438,0.024171,-0.04395,0.025392,0.004761,0.237872,-0.144111,-0.024762,-0.090854,0.174482,0.0,-0.056894,-0.0,0.0,-0.0,-0.101426,-0.174482,-0.0,-0.007843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014547,0.014466,
0.0,0.001575,0.880364,-0.000066,0.0,1.570796,0.0,0.010877,-0.00373,0.0,0.0,0.0,0.003577,-0.02411,0.002564,0.139583,-0.120762,0.024171,-0.043456,0.025392,0.004761,0.237209,-0.144111,-0.024765,-0.090726,0.174482,0.0,-0.056821,0.0,0.0,0.0,-0.101243,-0.174482,0.0,-0.007944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.014517,0.014356,
0.0,0.001684,0.880327,-0.000066,0.0,1.570796,0.0,0.010877,-0.003738,0.0,0.0,0.0,0.003735,-0.02411,0.002564,0.139583,-0.121086,0.024171,-0.042961,0.025392,0.004761,0.236545,-0.144111,-0.024767,-0.090598,0.174482,0.0,-0.056748,-0.0,0.0,0.0,-0.101059,-0.174482,0.0,-0.008045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,-0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014486,0.014246,
0.0,0.001793,0.88029,-0.000066,0.0,1.570796,0.0,0.010877,-0.00373,0.0,0.0,0.0,0.003894,-0.02411,0.002564,0.139583,-0.12141,0.024171,-0.042467,0.025392,0.004761,0.235881,-0.144111,-0.024769,-0.090469,0.174482,0.0,-0.056674,0.0,0.0,0.0,-0.100876,-0.174482,0.0,-0.008145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014456,0.014136,
0.0,0.001904,0.880256,-0.000066,0.0,1.570796,0.0,0.01111,-0.003349,0.0,0.0,0.0,0.004053,-0.02411,0.002564,0.139583,-0.121734,0.024171,-0.041972,0.025392,0.004761,0.235192,-0.144111,-0.024771,-0.09039,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.100729,-0.174482,0.0,-0.008179,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014425,0.014063,
0.0,0.002016,0.880225,-0.000066,0.0,1.570796,-0.0,0.011227,-0.003165,0.0,0.0,0.0,0.004212,-0.02411,0.002564,0.139583,-0.122058,0.024171,-0.041478,0.025392,0.004761,0.234492,-0.144111,-0.024773,-0.090335,0.174482,-0.0,-0.05665,0.0,0.0,0.0,-0.100601,-0.174482,0.0,-0.008179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,-0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014395,0.014008,
0.0,0.002128,0.880193,-0.000066,0.0,1.570796,0.0,0.011227,-0.003165,0.0,0.0,0.0,0.00437,-0.02411,0.002564,0.139583,-0.122382,0.024171,-0.040983,0.025392,0.004761,0.233791,-0.144111,-0.024775,-0.09028,0.174482,-0.0,-0.05665,0.0,0.0,0.0,-0.100473,-0.174482,-0.0,-0.008179,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,0.0,0.014364,0.013953,
-0.0,0.002241,0.880164,-0.000066,0.0,1.570796,-0.0,0.011315,-0.002914,0.0,0.0,0.0,0.004529,-0.02411,0.002564,0.139583,-0.122706,0.024171,-0.04047,0.025392,0.004761,0.233078,-0.144111,-0.024777,-0.090243,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.100356,-0.174482,0.0,-0.008179,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,-0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.014389,0.013917,
-0.0,0.002356,0.88014,-0.000066,0.0,1.570796,0.0,0.011492,-0.002418,0.0,0.0,0.0,0.004688,-0.02411,0.002564,0.139583,-0.123031,0.024171,-0.039921,0.025392,0.004761,0.232341,-0.144111,-0.024779,-0.090243,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.100265,-0.174482,0.0,-0.008179,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.014523,0.013917,
0.0,0.002471,0.880115,-0.000066,0.0,1.570796,0.0,0.011492,-0.002418,0.0,0.0,0.0,0.004846,-0.02411,0.002564,0.139583,-0.123355,0.024171,-0.039371,0.025392,0.004761,0.231603,-0.144111,-0.024781,-0.090243,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.100173,-0.174482,0.0,-0.008179,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,-0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.014657,0.013917,
0.0,0.002586,0.880091,-0.000066,0.0,1.570796,0.0,0.011492,-0.002418,0.0,0.0,0.0,0.005005,-0.02411,0.002564,0.139583,-0.123679,0.024171,-0.038822,0.025392,0.004761,0.230866,-0.144111,-0.024783,-0.090243,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.100081,-0.174482,0.0,-0.008179,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,-0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.014791,0.013917,
0.0,0.002698,0.880074,-0.000066,0.0,1.570796,0.0,0.011185,-0.001754,0.0,0.0,0.0,0.00517,-0.02411,0.002564,0.139583,-0.123905,0.024171,-0.038218,0.025392,0.004761,0.229944,-0.143946,-0.024785,-0.090243,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.099916,-0.174482,0.0,-0.007996,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,-0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.014926,0.013917,
0.0,0.00281,0.880056,-0.000066,0.0,1.570796,0.0,0.011186,-0.001746,0.0,0.0,0.0,0.005335,-0.02411,0.002564,0.139583,-0.124131,0.024171,-0.037613,0.025392,0.004761,0.229023,-0.143781,-0.024788,-0.090243,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.099751,-0.174482,0.0,-0.007813,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.01506,0.013917,
0.0,0.002922,0.880039,-0.000066,0.0,1.570796,0.0,0.011185,-0.001746,0.0,0.0,0.0,0.005499,-0.02411,0.002564,0.139583,-0.124358,0.024171,-0.037009,0.025392,0.004761,0.228101,-0.143615,-0.02479,-0.090243,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.099586,-0.174482,0.0,-0.00763,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.015194,0.013917,
0.0,0.003038,0.880026,-0.000066,0.0,1.570796,0.0,0.011649,-0.001281,0.0,0.0,0.0,0.005664,-0.02411,0.002564,0.139583,-0.124584,0.024171,-0.036575,0.025392,0.004761,0.227511,-0.143597,-0.024792,-0.090304,0.174482,0.0,-0.05665,-0.0,-0.0,0.0,-0.099421,-0.174482,0.0,-0.007447,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.015329,0.013917,
0.0,0.003157,0.880016,-0.000066,0.0,1.570796,0.0,0.011881,-0.001044,0.0,0.0,0.0,0.005829,-0.02411,0.002564,0.139583,-0.12481,0.024171,-0.036227,0.025392,0.004761,0.227088,-0.143652,-0.024794,-0.090396,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.099256,-0.174482,0.0,-0.007263,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.015463,0.013917,
0.0,0.003276,0.880005,-0.000066,0.0,1.570796,0.0,0.011881,-0.001052,0.0,0.0,0.0,0.005994,-0.02411,0.002564,0.139583,-0.125036,0.024171,-0.035879,0.025392,0.004761,0.226664,-0.143707,-0.024796,-0.090488,0.174482,0.0,-0.05665,0.0,0.0,0.0,-0.099091,-0.174482,0.0,-0.00708,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.015597,0.013917,
0.0,0.003399,0.879996,-0.000066,0.0,1.570796,0.0,0.012307,-0.000899,0.0,0.0,0.0,0.006159,-0.02411,0.002564,0.139583,-0.125263,0.024171,-0.035513,0.025392,0.004761,0.226215,-0.143762,-0.024798,-0.090549,0.174482,-0.0,-0.056632,0.0,0.0,0.0,-0.098926,-0.174482,0.0,-0.006897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.015769,0.013917,
0.0,0.00353,0.87999,-0.000066,0.0,1.570796,0.0,0.013161,-0.000617,0.0,0.0,0.0,0.006323,-0.02411,0.002564,0.139583,-0.125489,0.024171,-0.03511,0.025392,0.004761,0.225718,-0.143817,-0.0248,-0.090549,0.174482,-0.0,-0.056577,-0.0,0.0,-0.0,-0.098761,-0.174482,0.0,-0.006714,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,-0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.016016,0.013917,
-0.0,0.003662,0.879984,-0.000066,0.0,1.570796,-0.0,0.013161,-0.000625,0.0,0.0,0.0,0.006488,-0.02411,0.002564,0.139583,-0.125715,0.024171,-0.034707,0.025392,0.004761,0.22522,-0.143872,-0.024802,-0.090549,0.174482,-0.0,-0.056522,0.0,0.0,0.0,-0.098596,-0.174482,-0.0,-0.006531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.016263,0.013917,
0.0,0.003794,0.879977,-0.000066,0.0,1.570796,0.0,0.013161,-0.000617,0.0,0.0,0.0,0.006653,-0.02411,0.002564,0.139583,-0.125942,0.024171,-0.034304,0.025392,0.004761,0.224723,-0.143927,-0.024804,-0.090549,0.174482,-0.0,-0.056467,0.0,0.0,0.0,-0.098431,-0.174482,0.0,-0.006348,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,-0.004639,0.0,0.000182,0.0,0.000061,0.0,-0.000061,0.0,-0.000182,0.0,-0.0,0.016511,0.013917,
