Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
-0.0,-0.002366,0.89243,-0.000066,0.0,1.570796,0.0,-0.023647,-0.00432,0.0,0.0,0.0,-0.074971,-0.024659,-0.005799,0.141174,-0.04163,0.024049,-0.074788,0.025453,0.012391,0.140684,-0.020814,-0.023744,-0.132853,0.174482,0.0,-0.082973,0.0,0.0,0.0,-0.153476,-0.174482,0.0,-0.032595,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,-0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012452,
0.0,-0.002586,0.892394,-0.000066,0.0,1.570796,0.0,-0.021919,-0.003541,0.0,0.0,0.0,-0.075228,-0.024659,-0.005799,0.141174,-0.041859,0.024049,-0.075044,0.025453,0.012391,0.140684,-0.021098,-0.023744,-0.132523,0.174482,0.0,-0.082772,0.0,-0.0,0.0,-0.153108,-0.174482,0.0,-0.032449,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,-0.0,0.0,0.01258,
0.0,-0.002805,0.892359,-0.000066,0.0,1.570796,0.0,-0.021919,-0.003549,0.0,0.0,0.0,-0.075484,-0.024659,-0.005799,0.141174,-0.042088,0.024049,-0.075301,0.025453,0.012391,0.140684,-0.021382,-0.023744,-0.132193,0.174482,0.0,-0.08257,0.0,0.0,0.0,-0.152741,-0.174482,0.0,-0.032302,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,-0.0,0.0,0.012708,
0.0,-0.003024,0.892323,-0.000066,0.0,1.570796,0.0,-0.021919,-0.003541,0.0,0.0,0.0,-0.075741,-0.024659,-0.005799,0.141174,-0.042317,0.024049,-0.075557,0.025453,0.012391,0.140684,-0.021666,-0.023744,-0.131862,0.174482,0.0,-0.082368,-0.0,-0.0,0.0,-0.152374,-0.174482,0.0,-0.032156,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,-0.0,0.0,0.012836,
0.0,-0.003233,0.892296,-0.000066,0.0,1.570796,0.0,-0.020874,-0.002778,0.0,0.0,0.0,-0.075973,-0.024659,-0.005847,0.141174,-0.042546,0.024049,-0.075802,0.025453,0.012391,0.140684,-0.021949,-0.023744,-0.131581,0.174482,0.0,-0.082203,0.0,0.0,0.0,-0.152043,-0.174482,0.0,-0.032009,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.003436,0.892272,-0.000066,0.0,1.570796,0.0,-0.020351,-0.002397,0.0,0.0,0.0,-0.076193,-0.024659,-0.005921,0.141174,-0.042775,0.024049,-0.07604,0.025453,0.012391,0.140684,-0.022233,-0.023744,-0.131324,0.174482,0.0,-0.082057,0.0,0.0,0.0,-0.151731,-0.174482,0.0,-0.031863,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
-0.0,-0.00364,0.892248,-0.000066,0.0,1.570796,-0.0,-0.020351,-0.002397,0.0,0.0,0.0,-0.076413,-0.024659,-0.005994,0.141174,-0.043004,0.024049,-0.076278,0.025453,0.012391,0.140684,-0.022517,-0.023744,-0.131067,0.174482,0.0,-0.08191,0.0,0.0,0.0,-0.151419,-0.174482,0.0,-0.031716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
-0.0,-0.003838,0.892226,-0.000066,0.0,1.570796,0.0,-0.01987,-0.002145,0.0,0.0,0.0,-0.076632,-0.024659,-0.006043,0.141174,-0.043188,0.024049,-0.076504,0.025453,0.012391,0.140684,-0.02278,-0.023744,-0.130828,0.174482,0.0,-0.081782,0.0,0.0,0.0,-0.151125,-0.174482,0.0,-0.031594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,-0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.004028,0.89221,-0.000066,0.0,1.570796,0.0,-0.018909,-0.001664,0.0,0.0,0.0,-0.076852,-0.024659,-0.006043,0.141174,-0.043283,0.024049,-0.076706,0.025453,0.012391,0.140684,-0.022999,-0.023744,-0.130627,0.174482,-0.0,-0.08169,0.0,0.0,0.0,-0.150868,-0.174482,0.0,-0.031521,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
-0.0,-0.004217,0.892193,-0.000066,0.0,1.570796,-0.0,-0.018909,-0.001657,0.0,0.0,0.0,-0.077072,-0.024659,-0.006043,0.141174,-0.043377,0.024049,-0.076907,0.025453,0.012391,0.140684,-0.023219,-0.023744,-0.130425,0.174482,0.0,-0.081599,0.0,0.0,0.0,-0.150611,-0.174482,0.0,-0.031448,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.004406,0.892177,-0.000066,0.0,1.570796,0.0,-0.018909,-0.001657,0.0,0.0,0.0,-0.077292,-0.024659,-0.006043,0.141174,-0.043472,0.024049,-0.077109,0.025453,0.012391,0.140684,-0.023439,-0.023744,-0.130223,0.174482,-0.0,-0.081507,-0.0,0.0,0.0,-0.150354,-0.174482,0.0,-0.031374,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.004554,0.892166,-0.000066,0.0,1.570796,0.0,-0.014814,-0.001023,0.0,0.0,0.0,-0.077457,-0.024659,-0.006116,0.141174,-0.043567,0.024049,-0.077274,0.025453,0.012391,0.140684,-0.023545,-0.023744,-0.130021,0.174482,0.0,-0.081397,0.0,0.0,0.0,-0.149968,-0.174482,0.0,-0.031264,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
-0.0,-0.004702,0.892156,-0.000066,0.0,1.570796,-0.0,-0.014814,-0.001016,0.0,0.0,0.0,-0.077622,-0.024659,-0.006189,0.141174,-0.043661,0.024049,-0.077439,0.025453,0.012391,0.140684,-0.023651,-0.023744,-0.129819,0.174482,0.0,-0.081287,-0.0,-0.0,-0.0,-0.149582,-0.174482,0.0,-0.031155,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.00485,0.892146,-0.000066,0.0,1.570796,0.0,-0.014814,-0.001023,0.0,0.0,0.0,-0.077787,-0.024659,-0.006262,0.141174,-0.043756,0.024049,-0.077604,0.025453,0.012391,0.140684,-0.023757,-0.023744,-0.129617,0.174482,-0.0,-0.081177,0.0,0.0,0.0,-0.149197,-0.174482,-0.0,-0.031045,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,-0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.004984,0.892136,-0.000066,0.0,1.570796,-0.0,-0.01334,-0.000977,0.0,0.0,0.0,-0.07794,-0.024659,-0.006287,0.141174,-0.04385,0.024049,-0.077756,0.025453,0.012391,0.140684,-0.023864,-0.023744,-0.12944,0.174482,0.0,-0.081067,0.0,0.0,0.0,-0.14875,-0.174482,0.0,-0.030935,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.00511,0.892127,-0.000066,0.0,1.570796,0.0,-0.012603,-0.000962,0.0,0.0,0.0,-0.078086,-0.024659,-0.006287,0.141174,-0.043945,0.024049,-0.077903,0.025453,0.012391,0.140684,-0.02397,-0.023744,-0.129275,0.174482,0.0,-0.080957,-0.0,0.0,0.0,-0.148273,-0.174482,0.0,-0.030825,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,-0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.005236,0.892117,-0.000066,0.0,1.570796,0.0,-0.012603,-0.000955,0.0,0.0,0.0,-0.078233,-0.024659,-0.006287,0.141174,-0.04404,0.024049,-0.07805,0.025453,0.012391,0.140684,-0.024076,-0.023744,-0.12911,0.174482,0.0,-0.080847,0.0,0.0,0.0,-0.147795,-0.174482,0.0,-0.030715,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.005355,0.892108,-0.000066,0.0,1.570796,0.0,-0.011955,-0.000939,0.0,0.0,0.0,-0.078373,-0.024659,-0.006287,0.141198,-0.044134,0.024049,-0.07819,0.025453,0.012391,0.140684,-0.024182,-0.023744,-0.128975,0.174482,0.0,-0.080753,-0.0,-0.0,-0.0,-0.147293,-0.174482,0.0,-0.030605,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.005462,0.892099,-0.000066,0.0,1.570796,0.0,-0.01066,-0.000901,0.0,0.0,0.0,-0.078502,-0.024659,-0.006287,0.141272,-0.044229,0.024049,-0.078318,0.025453,0.012391,0.140684,-0.024288,-0.023744,-0.128902,0.174482,0.0,-0.080688,0.0,0.0,0.0,-0.146743,-0.174482,-0.0,-0.030495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.005568,0.89209,-0.000066,0.0,1.570796,0.0,-0.01066,-0.000901,0.0,0.0,0.0,-0.07863,-0.024659,-0.006287,0.141345,-0.044324,0.024049,-0.078447,0.025453,0.012391,0.140684,-0.024395,-0.023744,-0.128828,0.174482,0.0,-0.080624,0.0,0.0,0.0,-0.146192,-0.174482,-0.0,-0.030385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.005675,0.892081,-0.000066,0.0,1.570796,0.0,-0.01066,-0.000901,0.0,0.0,0.0,-0.078758,-0.024659,-0.006287,0.141418,-0.044418,0.024049,-0.078575,0.025453,0.012391,0.140684,-0.024501,-0.023744,-0.128755,0.174482,-0.0,-0.08056,0.0,0.0,0.0,-0.145641,-0.174482,0.0,-0.030276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.00576,0.892076,-0.000066,0.0,1.570796,0.0,-0.008475,-0.000451,0.0,0.0,0.0,-0.07885,-0.024659,-0.006287,0.141419,-0.044513,0.024049,-0.078666,0.025453,0.012391,0.140684,-0.024607,-0.023744,-0.128682,0.174482,-0.0,-0.080496,0.0,0.0,0.0,-0.145044,-0.174482,0.0,-0.030166,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.005844,0.892071,-0.000066,0.0,1.570796,0.0,-0.008475,-0.000458,0.0,0.0,0.0,-0.078941,-0.024659,-0.006287,0.141419,-0.044608,0.024049,-0.078758,0.025453,0.012391,0.140684,-0.024713,-0.023744,-0.128608,0.174482,0.0,-0.080432,-0.0,0.0,0.0,-0.144448,-0.174482,0.0,-0.030056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,-0.0,0.000065,-0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.005929,0.892067,-0.000066,0.0,1.570796,0.0,-0.008475,-0.000451,0.0,0.0,0.0,-0.079033,-0.024659,-0.006287,0.141419,-0.044702,0.024049,-0.07885,0.025453,0.012391,0.140684,-0.02482,-0.023744,-0.128535,0.174482,0.0,-0.080368,0.0,0.0,0.0,-0.143851,-0.174482,-0.0,-0.029946,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012879,
0.0,-0.005992,0.892064,-0.000066,0.0,1.570796,0.0,-0.006252,-0.00026,0.0,0.0,0.0,-0.079064,-0.024659,-0.006323,0.141418,-0.044797,0.024049,-0.07888,0.025453,0.012391,0.140684,-0.024926,-0.023744,-0.128425,0.174482,0.0,-0.080291,0.0,0.0,-0.0,-0.143254,-0.174482,0.0,-0.029824,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.012916,
0.0,-0.006043,0.892063,-0.000066,0.0,1.570796,0.0,-0.00514,-0.000153,0.0,0.0,0.0,-0.079064,-0.024659,-0.006378,0.141419,-0.044891,0.024049,-0.07888,0.025453,0.012391,0.140684,-0.025032,-0.023744,-0.128296,0.174482,0.0,-0.080209,0.0,0.0,0.0,-0.142658,-0.174482,0.0,-0.029696,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.01297,
0.0,-0.006095,0.892061,-0.000066,0.0,1.570796,0.0,-0.00514,-0.000161,0.0,0.0,0.0,-0.079064,-0.024659,-0.006433,0.141419,-0.044986,0.024049,-0.07888,0.025453,0.012391,0.140684,-0.025138,-0.023744,-0.128168,0.174482,0.0,-0.080126,0.0,0.0,0.0,-0.142061,-0.174482,0.0,-0.029567,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.013025,
0.0,-0.006138,0.892061,-0.000066,0.0,1.570796,0.0,-0.004309,-0.000046,0.0,0.0,0.0,-0.079094,-0.024659,-0.00647,0.141419,-0.045055,0.024049,-0.078911,0.025453,0.012391,0.140684,-0.025224,-0.023744,-0.128015,0.174482,0.0,-0.080044,-0.0,0.0,0.0,-0.141474,-0.174482,0.0,-0.029427,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,-0.0,-0.000194,0.0,0.0,0.0,0.013062,
0.0,-0.006164,0.892062,-0.000066,0.0,1.570796,0.0,-0.002647,0.000168,0.0,0.0,0.0,-0.079186,-0.024659,-0.00647,0.141419,-0.045074,0.024049,-0.079002,0.025453,0.012391,0.140684,-0.02527,-0.023744,-0.127813,0.174482,0.0,-0.079961,-0.0,0.0,0.0,-0.140905,-0.174482,0.0,-0.029262,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.013062,
0.0,-0.006191,0.892064,-0.000066,0.0,1.570796,0.0,-0.002647,0.000175,0.0,0.0,0.0,-0.079277,-0.024659,-0.00647,0.141419,-0.045092,0.024049,-0.079094,0.025453,0.012391,0.140684,-0.025316,-0.023744,-0.127611,0.174482,0.0,-0.079879,-0.0,0.0,0.0,-0.140335,-0.174482,-0.0,-0.029097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.013062,
0.0,-0.006217,0.892066,-0.000066,0.0,1.570796,0.0,-0.002647,0.000175,0.0,0.0,0.0,-0.079369,-0.024659,-0.00647,0.141419,-0.04511,0.024049,-0.079186,0.025453,0.012391,0.140684,-0.025362,-0.023744,-0.127409,0.174482,0.0,-0.079797,0.0,0.0,0.0,-0.139766,-0.174482,-0.0,-0.028933,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.001953,-0.004944,0.0,0.000194,0.0,0.000065,0.0,-0.000065,0.0,-0.000194,0.0,0.0,0.0,0.013062,
